hotel_id,accommodation_type_name,hotel_name,address,class,review_nr,review_score,is_city_center,latitude,longitude,activity,room_service,spa,pool,price,currency,room_name,room_count,max_occupancy,view,refundable,breakfast_included,half_board,free_parking
3635919,Hotels,The Mira Central Park Hotel,"128 Nguyen Ai Quoc Street, Tan Tien Ward, Dong Nai Province",5.0,182,8.9,0,10.9598853906087,106.833582373589,,0,0,0,1134000.00,VND,Classic King Room,8,2,"Inner courtyard view, Quiet street view, Pool view, City view, Pool with a view, Garden view",0,1,0,0
3635919,Hotels,The Mira Central Park Hotel,"128 Nguyen Ai Quoc Street, Tan Tien Ward, Dong Nai Province",5.0,182,8.9,0,10.9598853906087,106.833582373589,,0,0,0,1386000.00,VND,Classic King Room - High Tea Included,4,2,"Inner courtyard view, Quiet street view, Pool view, City view, Pool with a view, Garden view",0,1,0,0
3635919,Hotels,The Mira Central Park Hotel,"128 Nguyen Ai Quoc Street, Tan Tien Ward, Dong Nai Province",5.0,182,8.9,0,10.9598853906087,106.833582373589,,0,0,0,1458000.00,VND,Premier King Room,1,2,"Pool with a view, Quiet street view, City view",0,1,0,0
3635919,Hotels,The Mira Central Park Hotel,"128 Nguyen Ai Quoc Street, Tan Tien Ward, Dong Nai Province",5.0,182,8.9,0,10.9598853906087,106.833582373589,,0,0,0,1458000.00,VND,Premier Double Room - High Tea Included,2,2,"Quiet street view, Pool view, City view, Pool with a view, Garden view",0,1,0,0
3635919,Hotels,The Mira Central Park Hotel,"128 Nguyen Ai Quoc Street, Tan Tien Ward, Dong Nai Province",5.0,182,8.9,0,10.9598853906087,106.833582373589,,0,0,0,1782000.00,VND,Premier Twin Room,4,2,"Quiet street view, Pool view, City view, Pool with a view, Garden view",0,1,0,0
3635919,Hotels,The Mira Central Park Hotel,"128 Nguyen Ai Quoc Street, Tan Tien Ward, Dong Nai Province",5.0,182,8.9,0,10.9598853906087,106.833582373589,,0,0,0,2227500.00,VND,Deluxe Twin Room with City View - Free Mini-bar,2,2,"Pool with a view, Quiet street view, City view",0,1,0,0
3635919,Hotels,The Mira Central Park Hotel,"128 Nguyen Ai Quoc Street, Tan Tien Ward, Dong Nai Province",5.0,182,8.9,0,10.9598853906087,106.833582373589,,0,0,0,2227500.00,VND,Deluxe King Room with City View - Free Mini-bar,4,2,"Pool with a view, Quiet street view, City view",0,1,0,0
3635919,Hotels,The Mira Central Park Hotel,"128 Nguyen Ai Quoc Street, Tan Tien Ward, Dong Nai Province",5.0,182,8.9,0,10.9598853906087,106.833582373589,,0,0,0,2970000.00,VND,Residence Suite with City View - Free Mini-bar,4,2,"Pool with a view, Quiet street view, City view",0,1,0,0
3635919,Hotels,The Mira Central Park Hotel,"128 Nguyen Ai Quoc Street, Tan Tien Ward, Dong Nai Province",5.0,182,8.9,0,10.9598853906087,106.833582373589,,0,0,0,31185000.00,VND,Presidence Suite with City View - Free Mini-bar,1,8,"Pool with a view, Quiet street view, City view",0,1,0,0
3670709,Country Houses,Orchard Home Nam Cat Tien,Ấp 5 xã Nam Cát Tiên huyện Tân Phú tỉnh Đông Nai,4.0,68,8.0,0,11.4328556341444,107.465669572349,"Live sports events (broadcast), Hiking (additional charge), Bike tours (additional charge), Themed dinners (additional charge), Walking tours (additional charge), Fishing (additional charge), Cooking class (additional charge), Tour or class about local culture (additional charge), Cycling, Canoeing (additional charge)",0,0,0,1500000.00,VND,Deluxe Double Room,10,2,"Inner courtyard view, Mountain view, Garden view",0,1,0,0
3670709,Country Houses,Orchard Home Nam Cat Tien,Ấp 5 xã Nam Cát Tiên huyện Tân Phú tỉnh Đông Nai,4.0,68,8.0,0,11.4328556341444,107.465669572349,"Live sports events (broadcast), Hiking (additional charge), Bike tours (additional charge), Themed dinners (additional charge), Walking tours (additional charge), Fishing (additional charge), Cooking class (additional charge), Tour or class about local culture (additional charge), Cycling, Canoeing (additional charge)",0,0,0,1500000.00,VND,Deluxe Twin Room,4,2,"Inner courtyard view, Mountain view, Garden view",0,1,0,0
3670709,Country Houses,Orchard Home Nam Cat Tien,Ấp 5 xã Nam Cát Tiên huyện Tân Phú tỉnh Đông Nai,4.0,68,8.0,0,11.4328556341444,107.465669572349,"Live sports events (broadcast), Hiking (additional charge), Bike tours (additional charge), Themed dinners (additional charge), Walking tours (additional charge), Fishing (additional charge), Cooking class (additional charge), Tour or class about local culture (additional charge), Cycling, Canoeing (additional charge)",0,0,0,2200000.00,VND,Deluxe Triple Room,3,3,"Inner courtyard view, Lake view, Mountain view, Garden view",0,1,0,0
3670709,Country Houses,Orchard Home Nam Cat Tien,Ấp 5 xã Nam Cát Tiên huyện Tân Phú tỉnh Đông Nai,4.0,68,8.0,0,11.4328556341444,107.465669572349,"Live sports events (broadcast), Hiking (additional charge), Bike tours (additional charge), Themed dinners (additional charge), Walking tours (additional charge), Fishing (additional charge), Cooking class (additional charge), Tour or class about local culture (additional charge), Cycling, Canoeing (additional charge)",0,0,0,3000000.00,VND,Superior Queen Room with Two Queen Beds,5,4,"Inner courtyard view, Mountain view, Garden view",0,1,0,0
3670709,Country Houses,Orchard Home Nam Cat Tien,Ấp 5 xã Nam Cát Tiên huyện Tân Phú tỉnh Đông Nai,4.0,68,8.0,0,11.4328556341444,107.465669572349,"Live sports events (broadcast), Hiking (additional charge), Bike tours (additional charge), Themed dinners (additional charge), Walking tours (additional charge), Fishing (additional charge), Cooking class (additional charge), Tour or class about local culture (additional charge), Cycling, Canoeing (additional charge)",0,0,0,7100000.00,VND,Three-Bedroom Villa,3,8,"Inner courtyard view, Lake view, Mountain view, Garden view",0,1,0,0
473836,Resorts,Green Bamboo Lodge Resort,Hamlet 4,2.0,586,8.7,0,11.4214124392992,107.430367469788,"Hiking, Bike tours (additional charge), Walking tours (additional charge), Fishing (additional charge), Cycling, Canoeing (additional charge)",0,0,0,136000.00,VND,Double Room with Garden View,6,2,"Inner courtyard view, Mountain view, Garden view",1,1,0,0
473836,Resorts,Green Bamboo Lodge Resort,Hamlet 4,2.0,586,8.7,0,11.4214124392992,107.430367469788,"Hiking, Bike tours (additional charge), Walking tours (additional charge), Fishing (additional charge), Cycling, Canoeing (additional charge)",0,0,0,266000.00,VND,Deluxe Double or Twin Room with River View,1,1,"Inner courtyard view, River view, Mountain view, Garden view",1,1,0,0
473836,Resorts,Green Bamboo Lodge Resort,Hamlet 4,2.0,586,8.7,0,11.4214124392992,107.430367469788,"Hiking, Bike tours (additional charge), Walking tours (additional charge), Fishing (additional charge), Cycling, Canoeing (additional charge)",0,0,0,266000.00,VND,Bungalow - Water Front ,2,1,"Inner courtyard view, River view, Mountain view, Garden view",1,1,0,0
473836,Resorts,Green Bamboo Lodge Resort,Hamlet 4,2.0,586,8.7,0,11.4214124392992,107.430367469788,"Hiking, Bike tours (additional charge), Walking tours (additional charge), Fishing (additional charge), Cycling, Canoeing (additional charge)",0,0,0,280000.00,VND,Bungalow - Water Front ,2,2,"Inner courtyard view, River view, Mountain view, Garden view",1,1,0,0
473836,Resorts,Green Bamboo Lodge Resort,Hamlet 4,2.0,586,8.7,0,11.4214124392992,107.430367469788,"Hiking, Bike tours (additional charge), Walking tours (additional charge), Fishing (additional charge), Cycling, Canoeing (additional charge)",0,0,0,280000.00,VND,Deluxe Double or Twin Room with River View,1,2,"Inner courtyard view, River view, Mountain view, Garden view",1,1,0,0
473836,Resorts,Green Bamboo Lodge Resort,Hamlet 4,2.0,586,8.7,0,11.4214124392992,107.430367469788,"Hiking, Bike tours (additional charge), Walking tours (additional charge), Fishing (additional charge), Cycling, Canoeing (additional charge)",0,0,0,313600.00,VND,Bungalow with Patio,2,1,"Inner courtyard view, River view, Mountain view, Garden view",1,1,0,0
